658,1.06,-0.47,0.05,189.03,-31.80,-79.83
659,0.84,-0.40,0.41,-28.81,-71.04,-141.30
660,1.08,-0.39,0.25,293.27,-85.21,-129.88
661,1.02,-0.39,0.15,185.55,21.24,-64.76
662,0.98,-0.47,0.12,-25.27,56.52,36.13
663,1.35,-0.35,0.13,-72.81,77.82,134.58
664,1.34,-0.29,0.06,-90.03,114.69,147.58
665,0.79,-0.30,0.46,24.29,27.95,1.65
666,0.80,-0.60,0.35,-6.04,-117.74,-44.62
667,0.92,-0.57,0.47,4.94,-77.58,56.64
668,0.97,-0.50,0.42,1.83,80.81,123.66
669,0.94,-0.38,0.23,63.11,159.79,117.98
670,0.84,-0.55,0.23,95.58,143.13,57.19
671,0.76,-0.75,0.33,146.24,99.67,-3.17
672,0.78,-0.86,0.32,52.98,-5.25,4.64
673,0.71,-0.66,0.58,-7.93,-33.57,163.88
674,0.60,-0.45,0.58,-48.77,51.51,172.91
675,0.49,-0.60,0.63,51.76,54.20,146.24
676,0.47,-0.55,0.58,129.82,44.74,133.12
677,0.42,-0.48,0.56,94.42,64.82,181.34
678,0.27,-0.36,0.58,61.28,75.56,182.50
679,0.24,-0.30,0.76,152.10,13.00,123.66
680,0.03,-0.17,0.76,161.19,42.30,70.25
681,-0.01,-0.13,0.73,119.20,74.83,40.71
682,-0.15,-0.17,0.86,149.35,34.06,8.67
683,0.22,-0.16,1.53,75.07,-177.55,-15.01
684,0.31,-0.22,1.77,151.86,-78.31,-58.47
685,0.21,-0.12,1.14,189.51,170.35,-59.57
686,0.11,-0.18,0.66,178.28,212.83,-36.74
687,-0.24,0.10,0.53,223.69,109.50,4.33
688,-0.20,0.42,0.85,176.09,44.01,22.16
689,-0.22,0.51,0.94,184.33,64.70,-26.37
690,-0.09,0.56,1.15,184.51,62.07,-66.53
691,-0.12,0.76,1.20,192.26,148.68,-85.82
692,-0.17,0.81,1.00,180.48,243.96,-148.56
693,-0.13,0.52,0.46,165.89,334.84,-230.90
694,-0.42,-0.14,-0.09,204.96,312.44,-270.63
695,-0.65,-0.20,-0.27,103.09,266.48,-151.61
696,-0.78,0.14,-0.62,5.00,280.33,-60.61
697,-0.63,0.39,-0.83,-43.40,258.24,-27.71
698,-0.60,0.26,-0.92,-52.19,210.94,-65.92
699,-0.53,0.16,-1.01,-12.33,168.33,-59.20
700,-0.56,0.12,-1.11,11.35,93.75,-24.29
701,-0.52,0.29,-1.05,-54.02,53.28,3.54
702,-0.53,0.35,-0.91,-13.31,8.18,-8.12
703,-0.57,0.27,-0.71,50.48,-20.20,-23.38
704,-0.58,0.25,-0.76,-23.01,16.66,-12.33
705,-0.52,0.26,-0.78,-50.35,28.63,-3.54
706,-0.50,0.29,-0.88,-19.78,23.07,-13.73
707,-0.51,0.25,-0.95,-31.62,13.06,-13.37
708,-0.49,0.33,-0.92,-21.67,-13.37,-0.31
709,-0.49,0.36,-0.95,-0.49,-33.75,-12.76
710,-0.52,0.38,-0.92,-5.00,-50.60,-13.06
711,-0.59,0.44,-1.00,-39.79,-61.77,-22.77
712,-0.55,0.56,-1.04,-192.93,-59.39,-12.27
713,-0.47,0.43,-0.76,-123.66,-106.51,-75.44
714,-0.60,0.13,-0.63,-33.26,-165.53,-104.19
715,-0.72,0.16,-0.27,-36.38,-200.87,-45.04
716,-0.79,0.29,-0.10,-67.69,-179.50,-17.46
717,-0.85,0.33,-0.03,-112.61,-110.78,-18.19
718,-0.85,0.21,-0.22,-148.99,-64.33,-43.33
719,-0.90,0.17,-0.18,-153.99,-91.37,-30.82
720,-0.82,0.33,-0.04,-58.47,-135.31,-15.01
721,-0.84,0.34,0.16,-27.65,-131.35,-41.81
722,-0.86,0.30,0.10,-60.91,-107.91,-37.41
723,-0.80,0.26,0.06,-181.21,-106.14,-34.48
724,-0.75,0.20,0.35,-177.98,-148.50,-53.71
725,-0.73,0.00,0.43,-212.10,-131.71,-94.06
726,-0.69,-0.23,0.51,-337.46,-94.54,-81.60
727,-0.71,-0.30,0.66,-265.87,-92.22,-80.20
728,-0.65,-0.38,0.59,-153.08,-87.89,-102.29
729,-0.51,-0.43,0.33,-417.18,-35.28,-112.30
730,-0.56,-0.75,0.46,-383.06,0.49,-158.26
731,-0.40,-1.04,0.09,-242.07,22.03,-206.18
732,-0.42,-0.99,0.07,-283.57,-9.16,-158.20
733,-0.26,-1.07,-0.06,-225.77,39.55,-126.77
734,-0.24,-1.01,-0.30,-185.85,69.64,-97.60
735,-0.13,-0.83,-0.48,-206.48,47.06,-83.74
736,-0.12,-0.88,-0.52,-149.84,22.28,-95.40
737,-0.04,-0.87,-0.63,-170.59,40.77,-82.76
738,-0.01,-0.72,-0.70,-207.15,43.82,-56.76
739,0.05,-0.75,-0.85,-212.65,67.32,-45.47
740,0.06,-0.47,-0.97,-211.61,77.76,-34.06
741,0.07,-0.60,-1.01,-196.53,83.19,-44.68
742,0.17,-0.26,-0.95,-204.16,16.30,14.95
743,0.25,0.01,-0.96,-183.65,45.47,-7.08
744,0.24,-0.03,-1.08,-175.48,47.49,-39.86
745,0.22,0.05,-0.97,-211.55,18.07,-26.86
746,0.26,0.21,-0.92,-184.57,27.59,27.04
747,0.27,0.33,-0.95,-148.38,8.61,54.26
748,0.38,0.51,-0.93,-121.34,-11.41,39.49
749,0.33,0.51,-0.83,-103.33,-26.00,0.31
750,0.33,0.55,-0.81,-46.39,-0.06,-8.06
751,0.39,0.61,-0.78,-46.20,0.18,-18.25
752,0.36,0.66,-0.82,-185.79,37.35,-40.47
753,0.32,0.71,-0.66,-311.46,54.14,-41.32
754,0.28,0.80,-0.52,-119.63,22.58,-2.26
755,0.31,0.81,-0.45,-74.83,-18.74,-2.01
756,0.32,0.85,-0.36,-179.20,0.49,-8.48
757,0.26,0.98,-0.21,-149.11,8.97,40.28
758,0.32,0.93,-0.10,-124.33,-9.40,18.68
759,0.36,0.96,-0.11,-44.31,-2.99,1.28
760,0.36,0.96,-0.14,-30.21,7.69,-1.53
761,0.38,0.94,-0.08,-25.39,-8.61,-9.64
762,0.35,0.93,-0.04,-19.17,-3.42,-4.09
763,0.32,0.93,-0.11,10.13,1.04,-8.73
764,0.33,0.92,-0.11,23.62,-14.53,-5.37
765,0.36,0.92,-0.08,20.39,-10.99,-2.50
766,0.35,0.91,-0.11,-6.35,2.69,2.87
767,0.36,0.91,-0.10,-21.36,-1.83,6.96
768,0.41,1.00,-0.11,-36.13,5.80,16.05
769,0.39,0.97,-0.06,-55.11,1.95,4.15
770,0.36,0.93,-0.02,-37.05,-0.24,-3.54
771,0.37,0.92,-0.03,-36.50,-0.37,-3.11
772,0.36,0.93,0.04,-73.12,1.40,13.00
773,0.39,0.97,0.07,-55.30,-1.71,10.13
774,0.40,0.96,0.09,9.95,-12.70,-10.01
775,0.36,0.98,0.06,38.57,-10.93,-2.81
776,0.37,0.99,0.00,82.70,-26.06,-27.71
777,0.35,0.91,-0.01,95.83,-29.30,-35.77
778,0.32,0.98,-0.13,96.13,-18.80,-21.73
779,0.34,0.98,-0.20,146.06,-32.78,-35.89
780,0.31,0.92,-0.26,175.96,-35.10,-46.33
781,0.26,0.91,-0.41,226.38,-39.18,-43.33
782,0.22,0.83,-0.62,287.48,-59.94,-53.59
783,0.17,0.67,-0.71,337.89,-89.05,-64.88
784,0.10,0.44,-0.82,431.46,-93.02,-51.33
785,-0.03,0.00,-0.93,484.37,-81.97,-13.98
786,-0.01,-0.20,-0.97,536.74,-78.31,20.26
787,-0.07,-0.46,-0.83,467.41,-69.15,20.08
788,-0.09,-0.69,-0.74,428.41,-50.29,-3.54
789,-0.12,-0.84,-0.50,340.03,-68.30,-2.99
790,-0.14,-0.87,-0.27,319.15,-74.77,-3.17
791,-0.11,-0.92,-0.09,296.02,-65.73,-46.45
792,-0.13,-0.98,0.15,269.10,-38.02,-16.30
793,-0.11,-0.91,0.28,193.48,-20.45,-1.16
794,-0.12,-0.92,0.40,180.85,-14.89,-9.46
795,-0.10,-0.90,0.49,191.35,-12.27,-9.03
796,-0.10,-0.73,0.61,219.54,-4.64,-5.80
797,-0.09,-0.67,0.77,253.11,-10.19,-14.40
798,-0.08,-0.54,0.83,296.69,-3.36,-22.95
799,-0.09,-0.45,0.90,225.77,16.72,-16.24
800,-0.08,-0.27,0.99,256.29,3.36,12.33
801,-0.11,-0.08,0.95,250.79,9.40,4.21
802,-0.11,0.03,0.97,211.12,5.55,5.19
803,-0.09,0.21,0.98,190.37,0.85,1.83
804,-0.11,0.32,0.97,195.31,4.58,2.08
805,-0.13,0.44,0.91,205.44,15.44,-5.62
806,-0.11,0.59,0.83,221.07,15.93,-1.89
807,-0.14,0.66,0.77,212.89,21.91,-11.47
808,-0.13,0.73,0.66,210.88,32.65,-18.13
809,-0.17,0.79,0.54,221.98,42.66,-14.16
810,-0.22,0.95,0.29,244.20,50.23,1.71
811,-0.22,0.97,0.14,131.29,33.94,3.48
812,-0.19,1.06,0.14,139.22,12.08,1.46
813,-0.23,0.95,0.04,130.68,12.02,-53.41
814,-0.29,0.87,-0.05,98.51,6.53,-47.49
815,-0.27,0.88,-0.05,73.36,8.61,-19.47
816,-0.28,0.92,-0.13,75.01,7.14,-22.58
817,-0.28,0.98,-0.17,79.28,5.55,-15.14
818,-0.26,1.04,-0.25,93.57,11.54,-19.84
819,-0.25,1.02,-0.31,104.68,6.77,-36.19
820,-0.31,0.94,-0.35,59.63,-1.77,-53.59
821,-0.24,1.18,-0.40,60.00,-5.49,-39.06
822,-0.24,1.06,-0.44,71.53,-24.23,-108.28
823,-0.36,0.75,-0.37,84.17,-41.26,-120.79
824,-0.35,0.76,-0.25,127.81,-51.03,-118.65
825,-0.62,0.42,-0.36,97.60,-33.57,-166.81
826,-0.74,0.67,-0.68,52.43,-2.38,-77.70
827,-0.51,0.60,-0.70,39.67,-51.39,-152.10
828,-0.70,0.01,-0.21,104.06,-113.53,-204.47
829,-0.86,-0.08,-0.36,51.76,-17.21,-123.60
830,-0.80,0.11,-0.61,-16.36,10.13,-77.70
831,-0.82,0.09,-0.32,77.45,-67.32,-85.88
832,-0.84,0.00,-0.28,61.10,-34.30,-91.55
833,-0.89,-0.12,-0.50,14.16,10.62,-73.85
834,-0.87,-0.03,-0.42,33.33,-24.54,-43.27
835,-0.87,-0.09,-0.41,15.99,-15.26,-64.70
836,-0.89,-0.23,-0.48,5.37,-7.93,-60.06
837,-0.91,-0.30,-0.46,-6.71,-15.20,-36.38
838,-0.86,-0.10,-0.40,-11.29,-17.58,-1.16
839,-0.88,-0.09,-0.44,-15.44,-9.40,-25.76
840,-0.93,-0.24,-0.45,-59.45,-9.09,-28.26
841,-0.85,-0.04,-0.44,-77.03,-1.04,10.13
842,-0.88,-0.04,-0.46,-107.85,-6.65,-14.65
843,-0.89,-0.10,-0.45,-125.55,-0.12,-22.52
844,-0.86,-0.04,-0.46,-83.50,-0.79,-2.87
845,-0.88,-0.00,-0.43,-94.12,-5.55,-10.07
846,-0.88,0.01,-0.43,-106.14,14.16,-7.75
847,-0.86,0.09,-0.49,-53.04,7.45,11.47
848,-0.88,0.06,-0.50,-106.87,4.94,-11.47
849,-0.86,0.07,-0.44,-182.62,23.32,-4.64
850,-0.83,0.17,-0.46,-118.84,25.57,24.54
851,-0.83,0.24,-0.53,-82.03,16.48,13.73
852,-0.84,0.23,-0.54,-133.85,13.55,2.20
853,-0.81,0.25,-0.48,-144.71,10.44,15.50
854,-0.82,0.29,-0.46,-126.89,0.43,11.47
855,-0.81,0.46,-0.49,-79.16,-15.56,23.80
856,-0.81,0.43,-0.43,-121.95,-24.48,4.64
857,-0.81,0.40,-0.30,-185.91,-16.72,-4.39
858,-0.82,0.50,-0.21,-175.96,-3.97,14.40
859,-0.80,0.59,-0.23,-179.75,0.73,3.42
860,-0.79,0.58,-0.15,-195.74,6.23,-8.42
861,-0.80,0.56,-0.09,-205.20,11.66,-14.95
862,-0.82,0.56,-0.09,-188.78,12.76,-18.98
863,-0.81,0.53,-0.00,-226.14,31.43,-18.74
864,-0.82,0.49,0.15,-223.33,34.55,-12.88
865,-0.83,0.55,0.11,-146.06,26.31,-14.53
866,-0.85,0.50,0.13,-109.92,5.92,-32.59
867,-0.85,0.44,0.19,-133.00,5.00,-31.31
868,-0.86,0.41,0.21,-143.19,19.17,-23.44
869,-0.88,0.41,0.23,-152.34,20.39,-14.28
870,-0.87,0.37,0.25,-137.08,21.00,-16.05
871,-0.86,0.35,0.18,-118.90,16.05,-22.03
872,-0.88,0.28,0.25,-161.80,7.75,-30.40
873,-0.92,0.24,0.34,-131.65,16.11,-16.30
874,-0.90,0.23,0.29,-126.28,23.38,-14.83
875,-0.92,0.16,0.28,-126.71,20.45,-21.55
876,-0.93,0.09,0.32,-79.47,13.49,-11.54
877,-0.93,0.11,0.28,-92.35,18.98,-3.23
878,-0.94,0.12,0.30,-109.25,26.92,5.13
879,-0.93,0.10,0.24,-111.88,33.87,2.93
880,-0.96,0.09,0.20,-101.44,21.00,4.39
881,-0.96,0.06,0.23,-82.82,7.14,-6.84
882,-0.96,0.04,0.25,-62.13,5.86,-6.90
883,-0.94,0.05,0.21,-51.88,10.38,-4.70
884,-0.95,0.04,0.19,-69.58,13.00,-7.81
885,-0.92,0.22,-0.04,86.18,18.74,10.56
886,-0.95,0.04,0.19,-89.97,25.70,13.98
887,-0.93,0.10,0.15,-65.19,16.42,4.70
888,-0.96,0.08,0.16,-45.78,14.47,-15.75
889,-0.98,0.00,0.14,-22.28,10.25,-29.05
890,-0.96,-0.03,0.14,-42.30,9.70,-20.75
891,-0.98,-0.05,0.12,-59.02,20.87,-19.59
892,-0.96,-0.05,0.08,-69.52,22.46,-17.58
893,-0.95,-0.03,0.06,-66.71,25.02,-13.79
894,-0.96,-0.04,0.07,-49.68,16.85,-18.92
895,-0.97,-0.08,0.09,-55.48,17.03,-19.35
896,-0.97,-0.10,0.00,-38.15,29.60,-17.46
897,-0.96,-0.10,-0.06,-39.00,24.41,-19.17
898,-0.96,-0.12,-0.09,-46.63,22.28,-24.11
899,-0.94,-0.13,-0.08,-41.56,20.63,-23.80
900,-0.98,-0.16,-0.05,-40.83,25.33,-20.75
901,-0.92,-0.11,-0.11,-34.79,33.87,-16.78
902,-0.89,-0.07,-0.14,-32.47,35.03,-21.00
903,-0.89,-0.09,-0.10,-26.25,38.51,-37.72
904,-0.91,-0.17,-0.13,-23.80,64.27,-53.41
905,-0.89,-0.24,-0.28,-33.51,79.47,-50.29
906,-0.87,-0.24,-0.36,-36.13,76.42,-45.29
907,-0.76,-0.19,-0.39,-26.61,64.21,-45.23
908,-0.77,-0.20,-0.35,-12.45,66.71,-53.47
909,-0.72,-0.29,-0.41,52.80,63.66,-70.86
910,-0.48,-0.11,-0.30,18.74,56.70,-63.35
911,-0.74,-0.34,-0.19,0.31,123.35,-148.13
912,-0.51,-0.64,-0.64,185.79,168.76,-167.11
913,-0.32,-0.72,-0.82,61.77,161.07,-161.99
914,-0.42,-0.90,-0.82,-16.05,121.34,-143.49
915,-0.22,-0.77,-0.76,4.76,70.37,-140.14
916,-0.14,-0.88,-0.78,21.00,42.48,-56.09
917,-0.11,-0.80,-0.76,24.54,30.88,-37.17
918,-0.11,-0.83,-0.71,14.53,14.95,-39.55
919,-0.10,-0.83,-0.69,-6.41,10.93,-24.66
920,-0.11,-0.83,-0.66,-5.25,6.59,-17.76
921,-0.09,-0.81,-0.66,10.19,-2.26,-0.37
922,-0.09,-0.72,-0.63,7.75,-0.43,4.76
923,-0.09,-0.76,-0.63,45.04,-0.55,-9.77
924,-0.13,-0.80,-0.52,63.72,-4.52,-6.35
925,-0.04,-0.74,-0.42,126.65,4.88,-61.10
926,-0.02,-0.87,-0.32,177.43,45.35,-122.68
927,0.24,-1.08,0.07,594.97,27.53,-129.27
928,0.15,-0.87,0.27,606.57,-30.76,-157.65
929,0.32,-1.08,0.52,176.82,11.84,-163.21
930,0.33,-1.00,0.49,169.98,25.15,-67.20
931,0.32,-0.92,0.56,-1.28,14.28,24.29
932,0.25,-0.77,0.73,92.47,-3.42,58.11
933,0.33,-0.58,0.74,163.51,20.39,5.74
934,0.27,-0.57,0.72,146.91,46.39,-33.14
935,0.25,-0.60,0.77,138.73,42.66,-29.30
936,0.24,-0.48,0.95,157.53,4.46,-15.81
937,0.24,-0.35,0.91,108.28,-2.01,-12.57
938,0.27,-0.46,0.98,34.42,40.53,6.65
939,0.21,-0.32,0.99,42.91,51.09,27.65
940,0.20,-0.36,1.04,9.83,45.29,43.21
941,0.19,-0.30,0.99,0.55,47.00,43.95
942,0.14,-0.31,0.96,-17.15,51.88,36.38
943,0.05,-0.29,0.89,-16.91,70.68,30.58
944,0.00,-0.32,0.92,-12.82,66.10,27.16
945,-0.10,-0.31,0.90,18.98,77.21,27.83
946,-0.13,-0.30,0.90,21.48,81.73,31.37
947,-0.25,-0.26,0.91,16.85,68.12,35.77
948,-0.23,-0.22,0.90,2.69,72.51,40.34
949,-0.28,-0.29,0.83,-6.16,82.46,16.48
950,-0.34,-0.33,0.79,82.58,95.70,20.63
951,-0.40,-0.25,0.67,76.66,93.51,31.37
952,-0.50,-0.18,0.64,-13.37,76.17,37.35
953,-0.57,-0.09,0.69,-18.49,32.96,51.70
954,-0.55,-0.10,0.87,42.66,-5.68,31.01
955,-0.57,0.01,0.90,109.99,-16.42,22.95
956,-0.52,0.03,0.87,38.57,40.34,9.16
957,-0.61,-0.05,0.68,7.87,65.37,10.56
958,-0.64,-0.02,0.64,-24.05,31.98,28.93
959,-0.59,0.06,0.54,-13.18,6.53,30.52
960,-0.64,0.09,0.66,-9.52,-50.78,-15.32
961,-0.55,0.05,0.91,66.71,-94.48,-34.42
962,-0.50,0.04,0.91,58.53,-59.08,-59.27
963,-0.51,-0.01,0.89,82.46,-20.02,-59.39
964,-0.45,0.00,0.91,84.66,-23.13,-36.56
965,-0.48,0.07,0.91,93.26,-2.14,-10.56
966,-0.49,0.15,0.89,81.91,22.22,2.81
967,-0.51,0.22,0.83,77.15,20.63,-0.12
968,-0.52,0.24,0.78,65.00,16.72,-14.95
969,-0.58,0.20,0.76,79.47,16.85,-16.78
970,-0.52,0.33,0.77,201.84,23.01,-9.40
971,-0.52,0.47,0.68,295.04,16.97,-21.55
972,-0.61,0.59,0.63,303.96,47.00,-45.10
973,-0.59,0.62,0.52,311.10,82.89,-43.09
974,-0.63,0.65,0.27,359.31,100.34,-43.76
975,-0.64,0.58,-0.14,374.15,51.33,-59.33
976,-0.72,0.61,-0.21,337.77,5.62,-42.97
977,-0.71,0.54,-0.20,372.38,6.10,-39.12
978,-0.76,0.39,-0.44,280.58,33.51,-41.32
979,-0.74,0.37,-0.66,171.20,24.35,-2.99
980,-0.72,0.37,-0.58,178.28,-18.98,-15.26
981,-0.72,0.25,-0.47,159.97,-21.55,-25.45
982,-0.75,0.17,-0.67,130.80,12.76,-17.70
983,-0.74,0.15,-0.67,131.10,-13.61,-15.44
984,-0.74,0.11,-0.62,156.56,-23.93,-22.16
985,-0.72,-0.00,-0.68,195.98,-34.61,-45.59
986,-0.79,-0.11,-0.59,298.71,-58.78,-45.47
987,-0.79,-0.25,-0.50,243.65,-40.28,-40.77
988,-0.80,-0.38,-0.52,146.36,-21.67,-32.17
989,-0.88,-0.40,-0.46,156.49,-53.59,-20.57
990,-0.83,-0.47,-0.34,150.33,-43.21,-21.06
991,-0.82,-0.47,-0.35,73.18,-27.16,-2.01
992,-0.79,-0.43,-0.24,67.63,-35.34,-9.09
993,-0.83,-0.52,-0.23,106.32,-38.94,-10.99
994,-0.81,-0.41,-0.15,53.59,-30.88,6.90
995,-0.81,-0.42,-0.11,49.62,-24.48,-6.96
996,-0.84,-0.57,-0.08,66.10,-24.48,-10.56
997,-0.83,-0.44,-0.07,59.08,-12.82,9.95
998,-0.83,-0.51,-0.08,70.43,-19.65,-13.24
999,-0.84,-0.59,-0.00,14.40,-15.75,5.31
1000,-0.83,-0.40,0.01,6.96,-0.49,14.28
1001,-0.85,-0.51,-0.02,2.08,-2.69,-10.07
1002,-0.82,-0.53,-0.11,10.38,-1.59,3.60
1003,-0.82,-0.43,0.00,5.00,-14.34,6.53
1004,-0.84,-0.48,0.04,-3.54,-8.12,-9.40
1005,-0.86,-0.56,0.00,-17.76,-1.71,-5.00
1006,-0.89,-0.57,-0.12,-53.10,-5.31,16.42
1007,-0.85,-0.43,-0.06,-91.86,-11.78,17.52
1008,-0.84,-0.45,-0.00,-145.51,-15.32,-8.12
1009,-0.84,-0.52,-0.12,-222.96,7.08,-10.74
1010,-0.83,-0.37,-0.34,-337.89,-1.10,29.05
1011,-0.84,-0.32,-0.46,-538.94,-43.76,9.09
1012,-0.86,-0.36,-0.47,-690.25,-62.87,-9.46
1013,-0.85,-0.09,-0.47,-554.02,-93.75,46.75
1014,-0.87,0.05,-0.25,-565.43,-112.92,28.63
1015,-0.92,0.15,-0.10,-438.42,-109.31,42.05
1016,-0.87,0.25,0.05,-323.67,-97.11,70.98
1017,-0.85,0.36,0.22,-211.85,-55.85,77.76
1018,-0.91,0.45,0.13,-192.08,-12.94,76.72
1019,-0.84,0.47,0.22,-252.32,6.90,73.55
1020,-0.79,0.52,0.23,-209.72,-13.18,62.87
1021,-0.79,0.46,0.37,-308.04,-20.02,41.02
1022,-0.78,0.45,0.45,-167.36,-21.06,33.14
1023,-0.77,0.41,0.33,-113.71,-34.12,5.55
1024,-0.73,0.22,0.41,-331.67,-58.17,-2.62
1025,-0.67,0.12,0.66,-238.16,-94.54,-2.20
1026,-0.70,0.05,0.69,-210.02,-60.85,-3.30
1027,-0.67,0.01,0.69,-287.11,-71.53,-18.80
1028,-0.65,-0.22,0.83,-353.15,-54.87,-37.05
1029,-0.64,-0.43,0.82,-261.17,-25.63,-48.03
1030,-0.62,-0.46,0.56,-246.58,6.59,-39.55
1031,-0.61,-0.61,0.45,-320.62,-6.90,-52.00
1032,-0.58,-0.74,0.38,-323.85,12.27,-55.85
1033,-0.58,-0.85,0.18,-256.10,38.21,-49.56
1034,-0.58,-0.87,0.03,-150.57,16.91,-8.85
1035,-0.54,-0.79,-0.03,-172.00,-4.58,-7.75
1036,-0.58,-0.81,-0.07,-228.09,16.72,-22.46
1037,-0.52,-0.83,-0.21,-207.03,39.12,-23.25
1038,-0.49,-0.70,-0.42,-188.72,34.36,-3.36
1039,-0.50,-0.62,-0.49,-209.72,29.36,-6.90
1040,-0.47,-0.66,-0.55,-228.64,41.02,-22.95
1041,-0.44,-0.55,-0.68,-217.22,54.32,10.13
1042,-0.46,-0.48,-0.75,-262.63,46.20,14.10
1043,-0.42,-0.30,-0.79,-204.59,42.72,49.32
1044,-0.38,-0.10,-0.86,-180.79,51.45,51.51
1045,-0.32,0.06,-0.99,-199.65,59.14,14.10
1046,-0.33,0.08,-1.02,-136.90,31.19,0.43
1047,-0.33,0.15,-0.95,-128.05,1.83,4.03
1048,-0.33,0.22,-0.89,-143.92,9.89,10.56
1049,-0.27,0.32,-0.93,-82.82,-5.74,4.15
1050,-0.29,0.32,-0.87,-96.92,-12.33,-2.50
1051,-0.28,0.18,-0.90,84.84,15.20,20.26
1052,0.03,-0.64,-0.49,403.87,77.21,64.64
1053,-0.16,-1.01,-0.93,1816.35,249.21,179.26
1054,0.13,-0.62,-0.72,1587.34,182.56,-140.56
1055,0.18,-0.99,0.43,242.43,81.54,-375.49
1056,0.27,-0.87,0.55,219.48,-69.58,-279.91
1057,0.50,-0.95,0.57,89.66,-129.33,-204.71
1058,0.75,-0.89,0.58,68.66,-83.62,-116.70
1059,0.90,-0.80,0.66,1.59,-30.76,-3.78
1060,0.60,-0.72,0.61,-51.64,-30.94,64.39
1061,0.53,-0.66,0.54,-79.71,-27.22,99.06
1062,0.49,-0.62,0.57,-72.02,-18.62,95.89
1063,0.50,-0.58,0.57,-17.33,-5.31,44.68
1064,0.45,-0.59,0.47,18.25,-0.18,-9.28
1065,0.47,-0.63,0.49,45.47,0.18,-44.62
1066,0.51,-0.67,0.55,56.82,-16.97,-65.00
1067,0.53,-0.71,0.58,45.84,-23.44,-54.08
1068,0.51,-0.71,0.60,18.31,-8.30,-22.77
1069,0.53,-0.68,0.58,-9.40,6.23,6.29
1070,0.53,-0.63,0.56,-12.94,-2.69,17.09
1071,0.53,-0.61,0.55,-11.29,-15.08,12.94
1072,0.51,-0.61,0.55,-5.80,-16.30,5.07
1073,0.52,-0.62,0.57,4.76,-9.40,-7.14
1074,0.52,-0.64,0.58,14.10,-6.23,-14.34
1075,0.51,-0.64,0.56,15.14,1.22,-13.73
1076,0.51,-0.63,0.54,7.45,7.93,-7.63
1077,0.47,-0.61,0.55,7.81,4.27,-3.48
1078,0.49,-0.62,0.56,9.77,-16.91,-7.02
1079,0.51,-0.63,0.55,12.88,-26.92,-7.14
1080,0.52,-0.61,0.59,12.02,8.67,5.19
1081,0.44,-0.54,0.59,15.32,52.86,4.27
1082,0.41,-0.50,0.60,38.76,57.80,-11.29
1083,0.49,-0.50,0.57,55.66,15.38,-45.10
1084,0.74,-0.54,0.71,73.43,-51.21,-68.97
1085,0.60,-0.55,0.77,50.54,-37.17,-41.14
1086,0.52,-0.51,0.78,9.09,6.23,-2.14
1087,0.57,-0.48,0.71,-10.44,23.68,17.40
1088,0.57,-0.47,0.66,-4.39,8.97,7.63
1089,0.46,-0.43,0.59,1.83,10.93,2.81
1090,0.35,-0.39,0.56,24.84,25.76,-5.19
1091,0.54,-0.38,0.61,44.43,-11.78,-25.76
1092,0.77,-0.38,0.70,54.44,-75.13,-47.06
1093,0.67,-0.40,0.80,38.27,-98.14,-40.53
