11250,-0.79,-0.02,-0.38,14.10,-77.03,-82.52
11251,-0.93,-0.25,-0.24,53.96,-156.01,-109.74
11252,-0.78,-0.41,0.19,232.24,-165.47,-47.24
11253,-0.95,-0.44,0.18,119.87,-76.29,62.50
11254,-0.86,-0.12,0.36,92.59,-65.25,56.15
11255,-1.03,-0.12,0.42,57.68,-59.08,-79.16
11256,-0.88,-0.29,0.42,9.09,-53.59,-40.53
11257,-0.90,-0.13,0.40,28.87,-26.86,-21.06
11258,-0.80,-0.14,0.27,-3.78,-34.24,-34.79
11259,-0.85,-0.10,0.41,34.36,-158.51,2.44
11260,-0.60,-0.14,0.81,51.82,-226.01,-29.42
11261,-0.55,-0.14,0.84,-7.81,-148.19,-94.60
11262,-0.26,-0.32,0.85,-124.39,-182.50,-68.30
11263,-0.18,-0.42,0.90,-20.57,-107.24,-76.42
11264,-0.08,-0.45,0.89,-31.62,-74.71,-48.40
11265,0.02,-0.46,0.74,-52.43,-71.47,-52.06
11266,0.09,-0.48,0.87,-57.62,-117.68,-61.04
11267,0.24,-0.62,0.84,-24.23,-100.10,-95.58
11268,0.28,-0.59,1.05,155.21,3.60,-22.89
11269,0.24,-0.31,0.95,157.71,51.57,-7.26
11270,0.19,-0.12,0.75,140.32,27.71,-21.06
11271,0.18,-0.14,0.96,62.44,-49.93,-38.76
11272,0.26,-0.11,0.89,-25.33,-31.43,-33.14
11273,0.36,-0.18,0.98,19.47,-82.95,-32.17
11274,0.34,-0.11,0.93,19.47,-26.37,-18.01
11275,0.34,-0.21,0.95,10.07,-28.20,13.73
11276,0.53,0.01,1.03,-143.49,-52.19,95.15
11277,0.42,-0.27,0.88,75.07,-13.73,-54.87
11278,0.45,-0.21,0.85,-26.49,-13.12,10.38
11279,0.45,-0.24,0.87,-31.62,-27.83,5.62
11280,0.49,-0.29,0.79,-85.08,-39.37,15.44
11281,0.55,-0.40,0.81,-101.14,-61.83,3.05
11282,0.50,-0.47,0.75,-80.20,-14.34,-6.90
11283,0.56,-0.48,0.65,-47.30,-52.00,-5.07
11284,0.61,-0.52,0.62,-35.95,-41.20,-8.30
11285,0.61,-0.54,0.62,-23.50,-30.88,-8.79
11286,0.63,-0.54,0.61,11.72,-19.78,-1.04
11287,0.61,-0.50,0.62,67.63,0.79,-12.02
11288,0.63,-0.52,0.71,81.91,18.01,-25.82
11289,0.61,-0.50,0.70,-42.72,21.61,8.24
11290,0.60,-0.44,0.78,29.05,61.65,-4.33
11291,0.59,-0.45,0.78,121.03,59.39,-1.77
11292,0.48,-0.38,0.83,13.31,91.13,38.09
11293,0.40,-0.35,0.85,70.19,66.65,3.36
11294,0.31,-0.34,0.97,7.45,30.15,25.15
11295,0.40,-0.41,0.95,-20.08,50.72,5.74
11296,0.19,-0.29,0.81,-40.89,43.82,44.43
11297,0.14,-0.29,0.83,-45.41,36.74,-1.22
11298,0.20,-0.54,0.92,-0.24,7.02,8.54
11299,0.16,-0.48,0.92,-60.24,16.66,47.06
11300,0.03,-0.42,0.81,-32.04,24.11,31.07
11301,0.03,-0.45,0.80,-5.31,55.54,7.39
11302,0.02,-0.48,0.78,66.47,65.00,40.89
11303,-0.10,-0.38,0.79,89.11,87.46,-62.50
11304,-0.15,-0.41,0.99,100.77,143.74,42.66
11305,-0.37,-0.29,0.86,10.25,96.13,17.21
11306,-0.37,-0.29,0.94,50.72,96.92,26.92
11307,-0.54,-0.22,0.77,1.22,123.84,38.21
11308,-0.62,-0.16,0.79,-6.16,108.28,41.50
11309,-0.72,-0.12,0.65,13.49,172.97,32.84
11310,-0.84,-0.19,0.44,-132.26,157.04,15.44
11311,-0.92,-0.15,0.27,-7.75,118.90,10.62
11312,-0.95,-0.15,0.20,-0.55,92.41,2.75
11313,-0.91,-0.19,0.12,18.07,66.71,-10.80
11314,-0.79,-0.12,-0.03,52.19,37.54,-19.23
11315,-0.95,-0.15,0.01,60.67,-7.39,-55.60
11316,-1.00,-0.25,0.04,92.22,28.08,-42.91
11317,-0.92,-0.25,0.06,64.21,9.40,-6.29
11318,-0.98,-0.28,0.10,60.24,-2.69,-26.98
11319,-0.89,-0.28,0.06,58.65,4.27,-7.32
11320,-0.94,-0.27,0.11,44.80,-14.53,-8.12
11321,-0.90,-0.26,0.02,27.59,-28.14,10.68
11322,-0.94,-0.22,0.22,-47.91,-74.89,27.65
11323,-0.95,-0.23,0.26,4.94,-9.77,8.54
11324,-0.89,-0.22,-0.01,-72.81,-46.45,27.89
11325,-0.88,-0.21,0.49,-206.30,-135.38,30.27
11326,-0.94,-0.24,0.30,-77.39,-46.88,17.21
11327,-0.81,-0.26,0.34,-116.52,-84.53,8.61
11328,-0.81,-0.31,0.46,-46.75,-74.52,0.73
11329,-0.81,-0.35,0.47,-45.65,-42.05,1.16
11330,-0.78,-0.29,0.45,-68.97,-46.94,4.09
11331,-0.78,-0.39,0.50,-47.61,-39.67,-8.18
11332,-0.81,-0.36,0.39,-103.52,-27.40,-17.03
11333,-0.61,-0.45,0.28,-199.28,-37.17,-45.53
11334,-0.69,-0.64,0.30,-369.51,-54.14,-74.16
11335,-0.70,-0.88,0.05,-314.39,29.36,-73.43
11336,-0.61,-0.81,-0.22,-124.33,11.54,-31.07
11337,-0.56,-0.74,-0.20,-67.44,-2.32,-36.93
11338,-0.54,-0.80,-0.29,-33.57,0.12,-21.61
11339,-0.50,-0.69,-0.27,-20.57,-13.67,-24.72
11340,-0.54,-0.77,-0.28,-15.08,-5.55,-45.04
11341,-0.44,-0.79,-0.32,-3.91,-0.12,-50.48
11342,-0.39,-0.78,-0.29,4.33,-13.49,-71.47
11343,-0.33,-0.84,-0.27,20.14,-25.57,-81.30
11344,-0.31,-0.93,-0.22,75.81,-34.61,-74.04
11345,-0.24,-0.99,-0.18,66.22,-30.82,-50.05
11346,-0.21,-0.95,-0.08,69.58,-35.89,-47.30
11347,-0.10,-0.98,-0.07,104.98,-42.97,-66.53
11348,-0.08,-1.02,0.12,121.52,-74.58,-58.17
11349,-0.07,-0.89,0.35,151.43,-73.36,-22.16
11350,0.03,-0.90,0.44,184.27,-70.25,-45.90
11351,0.05,-0.79,0.61,148.13,-74.28,-15.99
11352,0.12,-0.72,0.67,120.12,-68.73,-18.62
11353,0.17,-0.72,0.75,80.14,-72.08,-20.32
11354,0.23,-0.59,0.75,36.13,-54.14,4.09
11355,0.26,-0.56,0.77,33.94,-63.96,5.13
11356,0.31,-0.54,0.80,26.49,-49.07,7.45
11357,0.35,-0.55,0.73,13.67,-60.55,-3.60
11358,0.39,-0.51,0.78,-3.05,-60.30,-6.84
11359,0.42,-0.56,0.72,-51.39,-61.40,13.92
11360,0.47,-0.60,0.64,-65.73,-51.33,7.39
11361,0.48,-0.65,0.63,-32.59,-23.99,-0.98
11362,0.46,-0.63,0.64,-46.81,-38.94,-2.69
11363,0.49,-0.69,0.55,-28.75,-15.32,-6.59
11364,0.50,-0.68,0.54,-34.06,-24.23,-6.41
11365,0.54,-0.70,0.45,-51.76,-17.40,-2.99
11366,0.54,-0.67,0.44,-12.76,-13.18,-8.18
11367,0.54,-0.73,0.43,-8.79,-36.38,-24.60
11368,0.58,-0.73,0.39,-29.24,-29.05,-20.51
11369,0.59,-0.73,0.38,-19.41,-19.71,-15.81
11370,0.59,-0.73,0.35,-26.49,-18.13,-16.17
11371,0.61,-0.77,0.37,-2.01,7.08,-12.57
11372,0.61,-0.69,0.53,65.06,56.95,-15.08
11373,0.48,-0.81,0.65,140.69,136.72,-31.31
11374,0.69,-0.49,0.57,116.82,148.44,-2.20
11375,0.37,-0.48,0.88,135.01,69.70,-34.55
11376,0.36,-0.33,0.80,68.42,122.44,-9.83
11377,0.25,-0.32,0.86,89.66,96.19,-14.95
11378,0.18,-0.27,1.06,65.25,84.41,-8.91
11379,0.09,-0.22,1.09,49.38,151.55,23.86
11380,-0.06,-0.24,1.07,24.66,164.43,72.69
11381,-0.23,-0.10,0.91,2.81,153.69,88.68
11382,-0.38,-0.03,0.83,28.08,115.91,31.19
11383,-0.52,0.02,0.73,-12.76,96.98,28.63
11384,-0.61,0.04,0.71,33.57,75.13,-14.47
11385,-0.65,-0.03,0.77,54.20,43.09,-28.75
11386,-0.69,-0.01,0.68,36.25,69.95,-13.31
11387,-0.73,0.02,0.66,47.06,37.41,-11.41
11388,-0.78,0.08,0.62,79.71,50.66,-15.87
11389,-0.78,0.12,0.51,119.75,55.48,-10.68
11390,-0.78,0.16,0.40,126.34,39.49,-9.58
11391,-0.92,0.31,0.57,129.82,62.44,20.08
11392,-0.81,0.27,0.26,173.89,62.01,-2.99
11393,-0.87,0.37,0.24,163.15,43.09,7.51
11394,-0.86,0.36,0.02,202.64,29.72,-16.11
11395,-0.87,0.40,0.03,132.39,9.95,-2.14
11396,-0.91,0.40,-0.09,90.39,8.79,-9.40
11397,-0.90,0.40,-0.08,63.23,10.56,-5.86
11398,-0.91,0.39,-0.16,58.23,10.13,-5.07
11399,-0.87,0.36,-0.14,41.69,4.82,1.34
11400,-0.89,0.40,-0.17,26.79,4.15,3.30
11401,-0.88,0.40,-0.18,20.14,-1.40,2.75
11402,-0.90,0.40,-0.22,-2.38,-4.70,5.68
11403,-0.91,0.41,-0.22,-56.58,-18.68,11.41
11404,-0.89,0.39,-0.21,-153.02,-30.58,24.05
11405,-0.82,0.40,-0.12,-431.34,-54.75,15.32
11406,-0.85,0.04,1.03,-676.27,-121.64,16.05
11407,-0.83,0.22,0.36,-65.43,-0.18,3.42
11408,-0.84,0.12,0.54,-123.35,-26.06,-11.66
11409,-0.81,0.12,0.48,-106.02,-22.83,-5.07
11410,-0.78,-0.03,0.51,-298.95,-43.70,-32.17
11411,-0.77,-0.34,0.56,-358.52,-16.42,-28.08
11412,-0.78,-0.45,0.42,-297.00,5.86,-21.12
11413,-0.77,-0.54,0.26,-200.93,2.44,-27.95
11414,-0.74,-0.61,0.15,-94.85,2.32,-39.98
11415,-0.73,-0.62,0.13,-55.30,-23.56,-39.25
11416,-0.67,-0.63,0.09,-67.50,-5.31,-38.39
11417,-0.64,-0.65,0.07,-64.03,-7.08,-60.67
11418,-0.60,-0.73,-0.01,-39.67,10.07,-99.91
11419,-0.51,-0.82,-0.02,9.77,-12.94,-104.61
11420,-0.42,-0.89,0.01,12.82,-8.30,-96.19
11421,-0.35,-0.92,0.02,40.10,-9.64,-105.41
11422,-0.28,-0.99,0.06,9.77,-21.36,-70.19
11423,-0.23,-0.97,0.09,-14.89,-10.74,-38.33
11424,-0.20,-0.96,0.05,-33.69,-6.47,-33.94
11425,-0.17,-0.96,0.03,-16.05,-4.76,-26.43
11426,-0.14,-0.97,0.00,-7.39,1.53,-34.55
11427,-0.13,-1.01,-0.00,-0.43,-1.59,-15.81
11428,-0.11,-0.99,-0.00,-6.29,4.39,-8.61
11429,-0.10,-0.97,-0.01,-3.05,-2.69,-5.86
11430,-0.11,-0.99,0.02,17.03,2.20,6.90
11431,-0.11,-0.96,0.02,15.50,2.93,5.68
11432,-0.13,-0.95,0.08,12.45,2.75,-0.85
11433,-0.11,-0.93,0.03,0.24,12.51,-7.69
11434,-0.11,-0.99,0.03,8.54,3.23,-6.29
11435,-0.10,-0.97,0.05,4.70,-0.37,-1.71
11436,-0.13,-1.03,0.08,46.26,8.30,9.16
11437,-0.16,-1.00,0.17,86.85,7.81,23.62
11438,-0.17,-0.86,0.30,221.19,16.30,48.52
11439,-0.22,-0.80,0.59,333.25,20.02,9.40
11440,-0.26,-0.49,0.65,452.94,26.25,4.09
11441,-0.27,-0.26,0.87,152.04,21.00,18.01
11442,-0.30,-0.16,0.92,128.54,17.76,6.96
11443,-0.33,-0.04,0.92,107.85,15.20,4.52
11444,-0.34,0.06,0.90,110.05,17.52,0.06
11445,-0.35,0.12,0.92,71.35,4.09,-2.44
11446,-0.36,0.21,0.92,93.14,15.26,0.61
11447,-0.38,0.31,0.87,136.78,16.97,1.53
11448,-0.38,0.44,0.79,161.19,18.01,0.85
11449,-0.39,0.56,0.64,180.54,17.15,9.95
11450,-0.42,0.63,0.70,112.61,3.23,15.75
11451,-0.36,0.92,0.28,634.22,19.41,4.21
11452,-0.40,0.85,-0.06,109.31,26.25,-10.38
11453,-0.41,0.94,-0.13,81.97,11.17,-19.23
11454,-0.41,0.82,-0.20,75.26,5.49,-12.57
11455,-0.42,0.84,-0.26,57.31,4.52,-2.69
11456,-0.43,0.86,-0.34,60.73,-0.24,-11.66
11457,-0.41,0.84,-0.34,52.43,2.62,-9.77
11458,-0.42,0.81,-0.43,54.69,7.14,-9.34
11459,-0.43,0.72,-0.48,56.40,3.60,-15.93
11460,-0.45,0.75,-0.54,49.68,5.00,-8.30
11461,-0.42,0.71,-0.55,80.51,-0.37,-24.17
11462,-0.45,0.83,-0.68,112.92,23.19,-55.60
11463,-0.47,0.39,-0.83,254.15,10.62,-135.86
11464,-0.44,0.11,-0.58,201.48,-16.36,-71.90
11465,-0.63,0.17,-0.79,95.83,49.62,-8.18
11466,-0.36,-0.06,-0.82,155.40,8.85,-42.30
11467,-0.49,0.01,-0.84,63.35,25.21,-5.86
11468,-0.39,-0.26,-0.74,164.61,29.54,-29.85
11469,-0.29,-0.26,-0.73,143.55,88.32,-15.56
11470,-0.22,-0.73,-0.83,174.56,111.21,-62.44
11471,-0.12,-0.65,-0.73,197.39,105.22,5.37
11472,-0.13,-0.84,-0.74,177.12,49.56,-0.98
11473,-0.10,-0.88,-0.46,68.60,23.80,-31.01
11474,-0.10,-0.86,-0.57,-10.86,27.22,4.09
11475,-0.09,-0.93,-0.51,-100.83,-5.98,31.56
11476,-0.10,-0.56,-0.81,-226.38,4.21,10.56
11477,0.04,-0.45,-0.78,-485.05,44.01,-98.02
11478,0.11,0.17,-1.04,-398.19,116.70,-34.24
11479,0.19,0.25,-1.07,-153.87,34.91,-38.64
11480,0.23,0.64,-0.72,-360.78,25.63,-58.41
11481,0.17,0.64,-0.79,-142.27,32.53,-20.94
11482,0.27,0.84,-0.56,-157.59,27.53,-7.14
11483,0.20,0.87,-0.45,-102.17,-2.32,-2.32
11484,0.33,1.03,-0.23,-194.15,63.72,-11.11
11485,0.13,0.91,-0.13,-132.75,24.90,-13.24
11486,0.24,0.94,-0.04,-69.46,16.72,-54.81
11487,0.14,0.98,0.10,-131.47,6.29,5.62
11488,0.18,0.96,0.23,-88.20,33.69,-27.89
11489,0.16,0.93,0.18,-97.90,-5.98,-2.56
11490,0.13,0.89,0.37,-103.33,16.05,-2.81
11491,0.16,0.87,0.53,-146.97,12.33,20.75
11492,0.12,0.81,0.59,-127.01,20.81,6.47
11493,0.14,0.73,0.62,-32.35,-9.64,-1.34
11494,0.12,0.73,0.76,-162.05,9.40,10.80
11495,0.20,0.56,0.78,-159.67,23.01,6.10
11496,0.13,0.48,0.93,-74.83,-5.31,4.15
11497,0.12,0.44,0.88,3.54,-3.97,-5.92
11498,0.12,0.38,0.97,-120.12,-2.69,2.44
11499,0.11,0.32,0.95,-7.02,7.20,2.20
11500,0.10,0.32,0.93,0.24,-5.55,-0.55
11501,0.12,0.35,0.95,12.51,-3.60,1.89
11502,0.03,0.35,0.92,31.56,-5.31,-13.49
11503,0.14,0.46,0.92,64.39,31.98,-17.33
11504,-0.01,0.38,0.96,-143.68,57.43,-65.61
11505,-0.02,0.34,1.01,-21.73,18.62,-14.53
11506,-0.06,0.30,0.94,270.63,-17.09,-6.90
11507,0.04,0.71,0.69,299.93,-45.23,-34.67
11508,-0.05,0.78,0.80,75.44,-14.28,-42.60
11509,-0.02,0.82,0.47,54.75,3.36,-34.36
11510,-0.06,0.82,0.47,77.58,-23.13,-22.16
11511,-0.06,0.88,0.52,-15.14,-13.79,-13.98
11512,-0.10,0.97,0.51,-103.21,-9.95,-46.57
11513,-0.15,0.80,0.73,-156.25,19.41,-34.79
11514,-0.19,0.26,0.58,-445.50,68.30,-46.94
11515,-0.19,-0.11,0.89,-342.65,90.76,154.85
11516,-0.43,-0.47,0.69,80.57,70.98,13.73
11517,-0.60,-0.44,0.92,455.38,-35.34,94.48
11518,0.05,0.93,0.36,707.28,-210.08,-49.99
11519,-0.33,0.65,0.55,-28.99,-8.91,8.30
11520,-0.27,0.75,0.70,-104.06,-1.59,36.68
11521,-0.22,0.76,0.65,7.93,0.61,16.78
11522,-0.23,0.75,0.60,11.78,-11.41,23.93
11523,-0.21,0.78,0.62,14.28,-15.63,0.49
11524,-0.20,0.72,0.57,24.35,-11.29,4.46
11525,-0.20,0.77,0.66,-1.46,-15.69,7.81
11526,-0.19,0.77,0.64,-14.83,-2.26,13.61
11527,-0.17,0.74,0.59,16.11,-5.37,1.71
11528,-0.16,0.82,0.61,0.67,-9.77,8.61
11529,-0.16,0.78,0.59,6.59,-3.48,-2.50
11530,-0.16,0.75,0.62,1.77,-5.68,-1.28
11531,-0.15,0.78,0.59,6.96,-4.76,4.58
11532,-0.16,0.77,0.65,-11.05,2.44,7.32
11533,-0.14,0.78,0.54,24.66,-4.09,-3.66
11534,-0.14,0.81,0.61,-13.98,-6.96,10.86
11535,-0.13,0.80,0.59,-0.61,-3.97,-0.85
11536,-0.13,0.77,0.58,0.06,-8.73,0.85
11537,-0.13,0.78,0.62,-5.43,-10.93,5.55
11538,-0.14,0.74,0.64,-7.93,-4.39,2.99
11539,-0.11,0.76,0.57,-6.35,-3.30,17.40
11540,-0.12,0.75,0.62,-2.50,-6.59,12.33
11541,-0.04,0.81,0.59,-13.00,1.04,23.62
11542,-0.07,0.73,0.59,15.56,-15.81,0.31
11543,-0.10,0.81,0.63,-5.80,-25.70,36.80
11544,-0.01,0.82,0.67,8.48,-27.40,-8.91
11545,0.15,0.75,0.56,-19.04,-20.81,5.43
11546,0.08,0.89,0.59,0.18,-27.10,-11.54
11547,-0.09,0.78,0.60,0.06,-30.82,-32.90
11548,0.01,0.86,0.66,-24.84,-26.67,-26.79
11549,-0.06,0.76,0.69,-15.56,-26.12,-78.67
11550,-0.07,0.69,0.76,-62.81,-9.52,-37.35
11551,-0.10,0.69,0.72,-40.59,-2.81,-64.09
11552,-0.13,0.61,0.68,-80.63,-13.37,-54.44
11553,-0.15,0.65,0.85,-35.64,-20.69,-64.39
11554,-0.17,0.39,0.69,-54.26,-26.92,-88.62
11555,-0.16,0.41,0.98,-22.89,-39.98,-35.34
11556,-0.17,0.28,0.86,-11.23,-35.52,-33.94
11557,-0.10,0.48,0.91,-22.95,-25.76,-2.99
11558,-0.25,0.47,0.91,-41.20,-15.50,-37.60
11559,-0.14,0.44,0.92,-22.58,-15.63,-35.71
11560,-0.15,0.31,0.90,-67.99,-16.17,-56.34
11561,-0.13,0.32,0.93,-31.37,-21.55,-49.07
11562,-0.14,0.17,0.86,-7.81,-28.08,-68.36
11563,-0.07,0.26,0.95,-5.37,-40.83,-31.74
11564,-0.07,0.18,0.92,0.98,-54.44,-46.39
11565,-0.02,0.20,1.03,9.83,-58.78,-35.16
11566,0.03,0.23,1.02,24.17,-40.34,-23.25
11567,0.03,0.22,0.93,19.29,-41.63,-26.37
11568,0.04,0.29,0.96,32.29,-57.50,-11.41
11569,0.14,0.32,0.92,12.51,-59.02,-4.33
11570,0.22,0.30,0.94,31.43,-74.22,2.87
11571,0.26,0.34,0.96,51.70,-50.05,-4.64
11572,0.29,0.40,0.95,54.26,-47.18,-1.04
11573,0.34,0.48,0.86,88.38,-31.25,16.36
11574,0.36,0.53,0.75,107.54,-37.48,14.77
11575,0.41,0.64,0.54,130.37,-65.43,29.54
11576,0.47,0.68,0.61,54.99,-73.12,30.94
11577,0.57,0.75,0.60,42.54,-45.41,27.65
11578,0.58,0.74,0.55,55.30,-29.60,-3.66
11579,0.56,0.70,0.44,72.57,-17.09,-8.54
11580,0.56,0.73,0.37,57.62,-14.83,5.98
11581,0.57,0.78,0.30,92.71,-26.79,-0.92
11582,0.60,0.86,0.18,120.54,-34.91,-3.97
11583,0.58,0.77,0.16,81.12,-26.18,-7.81
11584,0.60,0.84,-0.01,99.91,-17.82,5.92
11585,0.59,0.83,-0.06,89.11,-24.84,-4.88
11586,0.59,0.77,-0.12,37.29,-1.46,0.37
11587,0.61,0.82,-0.13,31.31,-9.58,5.86
11588,0.62,0.79,-0.21,80.14,-17.52,0.37
11589,0.60,0.78,-0.26,67.14,-14.04,-0.98
11590,0.60,0.75,-0.33,58.96,-10.07,0.00
11591,0.61,0.75,-0.36,55.36,-10.62,3.97
11592,0.60,0.69,-0.41,68.36,-15.87,0.73
11593,0.60,0.69,-0.43,36.93,-5.19,3.36
11594,0.61,0.68,-0.46,9.77,2.81,4.82
11595,0.62,0.64,-0.50,26.67,-7.57,-4.64
11596,0.62,0.63,-0.49,42.54,-7.08,1.53
11597,0.62,0.61,-0.58,85.75,-23.01,4.03
11598,0.54,0.64,-0.67,67.32,-14.22,6.47
11599,0.63,0.52,-0.60,37.66,-6.77,-7.63
11600,0.58,0.48,-0.67,48.03,-6.10,-6.35
11601,0.64,0.55,-0.66,-6.23,-9.95,-9.64
11602,0.58,0.49,-0.74,27.34,-34.73,-37.84
11603,0.52,0.46,-0.70,10.56,-28.44,-23.80
11604,0.56,0.61,-0.73,11.90,-29.30,-23.80
11605,0.56,0.58,-0.77,4.27,-27.28,-59.02
11606,0.47,0.56,-0.79,20.32,-46.75,-63.17
11607,0.49,0.72,-0.80,-9.09,-45.90,-77.76
11608,0.38,0.64,-0.89,12.70,-66.71,-123.29
11609,0.21,0.52,-0.75,24.35,-72.63,-150.02
11610,0.07,0.43,-0.79,26.73,-76.17,-99.06
11611,-0.09,0.41,-0.79,72.51,-86.18,-107.73
11612,-0.22,0.33,-0.71,54.26,-47.36,-79.41
11613,-0.27,0.25,-0.79,36.87,-19.65,-59.57
11614,-0.30,0.23,-0.82,37.11,-3.36,-39.61
11615,-0.31,0.25,-0.86,45.04,2.75,-28.14
11616,-0.26,0.24,-0.84,76.78,14.71,-34.85
11617,-0.18,0.20,-0.86,106.93,38.88,-46.20
11618,-0.17,-0.09,-0.89,109.56,63.90,-98.57
11619,-0.14,-0.22,-1.21,57.92,45.84,-49.68
11620,-0.15,-0.30,-0.95,42.97,6.23,-57.43
